Date,Open,High,Low,Close,Volume
07/30/2021,144.38,146.33,144.11,145.86,70440626
07/29/2021,144.685,146.55,144.58,145.6399,56699475
07/28/2021,144.81,146.97,142.54,144.98,118931191
07/27/2021,149.12,149.21,145.55,146.77,104818578
07/26/2021,148.27,149.83,147.7,148.99,72434089
07/23/2021,147.55,148.7177,146.9199,148.56,71447416
07/22/2021,145.935,148.195,145.81,146.8,77338156
07/21/2021,145.53,146.13,144.63,145.4,74993460
07/20/2021,143.46,147.0997,142.96,146.15,96350036
07/19/2021,143.75,144.07,141.6699,142.45,121434571
07/16/2021,148.46,149.76,145.88,146.3899,93251426
07/15/2021,149.24,150,147.09,148.48,106820297
07/14/2021,148.1,149.57,147.68,149.15,127050785
07/13/2021,144.03,147.46,143.63,145.6399,100827099
07/12/2021,146.21,146.32,144,144.5,76299719
07/09/2021,142.75,145.65,142.6522,145.11,99890800
07/08/2021,141.58,144.06,140.665,143.24,105575458
07/07/2021,143.535,144.8899,142.66,144.57,104911589
07/06/2021,140.07,143.15,140.07,142.02,108181793
07/02/2021,137.9,140,137.745,139.96,78945572
07/01/2021,136.6,137.33,135.76,137.27,52485781
06/30/2021,136.1699,137.41,135.87,136.96,63261393
06/29/2021,134.8,136.49,134.35,136.33,64556081
06/28/2021,133.41,135.245,133.35,134.78,62111303
06/25/2021,133.46,133.8899,132.81,133.11,70783746
06/24/2021,134.45,134.6399,132.93,133.41,68710998
06/23/2021,133.77,134.32,133.23,133.7,60214200
06/22/2021,132.13,134.08,131.62,133.98,74783618
06/21/2021,130.3,132.41,129.21,132.3,79663316
06/18/2021,130.71,131.51,130.24,130.46,108953309
06/17/2021,129.8,132.55,129.65,131.79,96721669
06/16/2021,130.37,130.8899,128.461,130.15,91815026
06/15/2021,129.94,130.6,129.3899,129.6399,62746332
06/14/2021,127.82,130.54,127.07,130.48,96906490
06/11/2021,126.53,127.44,126.1,127.35,53522373
06/10/2021,127.02,128.19,125.94,126.11,71186421
06/09/2021,127.21,127.75,126.52,127.13,56877937
06/08/2021,126.6,128.46,126.2101,126.74,74403774
06/07/2021,126.17,126.32,124.8321,125.9,71057550
06/04/2021,124.07,126.16,123.85,125.89,75169343
06/03/2021,124.68,124.85,123.13,123.54,76229170
06/02/2021,124.28,125.24,124.05,125.06,59278862
06/01/2021,125.08,125.35,123.94,124.28,67637118
05/28/2021,125.57,125.8,124.55,124.61,71311109
05/27/2021,126.44,127.64,125.08,125.28,94625601
05/26/2021,126.955,127.39,126.42,126.85,56575920
05/25/2021,127.82,128.32,126.32,126.9,72009482
05/24/2021,126.01,127.94,125.94,127.1,63092945
05/21/2021,127.82,128,125.21,125.43,79295436
05/20/2021,125.23,127.72,125.1,127.31,76857123
05/19/2021,123.16,124.915,122.86,124.69,92611989
05/18/2021,126.56,126.99,124.78,124.85,63342929
05/17/2021,126.82,126.93,125.17,126.27,74244624
05/14/2021,126.25,127.89,125.85,127.45,81917951
05/13/2021,124.58,126.15,124.26,124.97,105861339
05/12/2021,123.4,124.64,122.25,122.77,112172282
05/11/2021,123.5,126.27,122.77,125.91,126142826
05/10/2021,129.41,129.54,126.81,126.85,88071229
05/07/2021,130.85,131.2581,129.475,130.21,78973273
05/06/2021,127.89,129.75,127.13,129.74,78128334
05/05/2021,129.2,130.45,127.97,128.1,84000900
05/04/2021,131.19,131.4899,126.7,127.85,137564718
05/03/2021,132.04,134.07,131.83,132.54,75135100
04/30/2021,131.78,133.56,131.065,131.46,109839466
04/29/2021,136.47,137.07,132.45,133.48,151100953
04/28/2021,134.31,135.02,133.08,133.58,107760097
04/27/2021,135.01,135.41,134.11,134.3899,66015804
04/26/2021,134.83,135.06,133.56,134.72,66905069
04/23/2021,132.16,135.12,132.16,134.32,78756779
04/22/2021,133.04,134.15,131.41,131.94,84566456
04/21/2021,132.36,133.75,131.3,133.5,68847136
04/20/2021,135.02,135.53,131.81,133.11,94812349
04/19/2021,133.51,135.47,133.34,134.84,94264215
04/16/2021,134.3,134.6699,133.28,134.16,84922386
04/15/2021,133.82,135,133.6399,134.5,89347102
04/14/2021,134.94,135,131.655,132.03,87222782
04/13/2021,132.44,134.66,131.93,134.43,91266545
04/12/2021,132.52,132.85,130.63,131.24,91419983
04/09/2021,129.8,133.04,129.47,132.995,106686703
04/08/2021,128.95,130.3899,128.52,130.36,88844591
04/07/2021,125.83,127.92,125.14,127.9,83466716
04/06/2021,126.5,127.13,125.65,126.21,80171253
04/05/2021,123.87,126.1601,123.07,125.9,88651175
04/01/2021,123.66,124.18,122.49,123,75089134
03/31/2021,121.65,123.52,121.15,122.15,118323826
03/30/2021,120.11,120.4031,118.86,119.9,85671919
03/29/2021,121.65,122.58,120.7299,121.39,80819203
03/26/2021,120.35,121.48,118.92,121.21,94071234
03/25/2021,119.54,121.66,119,120.59,98844681
03/24/2021,122.82,122.9,120.065,120.09,88530485
03/23/2021,123.33,124.24,122.14,122.54,95467142
03/22/2021,120.33,123.87,120.26,123.39,111912284
03/19/2021,119.9,121.43,119.675,119.99,185549522
03/18/2021,122.88,123.18,120.32,120.53,121469755
03/17/2021,124.05,125.8599,122.336,124.76,111932636
03/16/2021,125.7,127.22,124.715,125.57,115227936
03/15/2021,121.41,124,120.42,123.99,92590555
03/12/2021,120.4,121.17,119.16,121.03,88105050
03/11/2021,122.54,123.21,121.26,121.96,103026514
03/10/2021,121.69,122.17,119.45,119.98,111943326
03/09/2021,119.03,122.06,118.79,121.085,129525780
03/08/2021,120.93,121,116.21,116.36,154376610
03/05/2021,120.98,121.935,117.57,121.42,153766601
03/04/2021,121.75,123.6,118.62,120.13,178154975
03/03/2021,124.81,125.71,121.84,122.06,112966340
03/02/2021,128.41,128.72,125.01,125.12,102260945
03/01/2021,123.75,127.93,122.79,127.79,116307892
02/26/2021,122.59,124.85,121.2,121.26,164560394
02/25/2021,124.68,126.4585,120.54,120.99,148199540
02/24/2021,124.94,125.56,122.23,125.35,111039904
02/23/2021,123.76,126.71,118.39,125.86,158273022
02/22/2021,128.01,129.72,125.6,126,103916419
02/19/2021,130.24,130.71,128.8,129.87,87668834
02/18/2021,129.2,129.995,127.41,129.71,96856748
02/17/2021,131.25,132.22,129.47,130.84,98085249
02/16/2021,135.49,136.01,132.79,133.19,80576316
02/12/2021,134.35,135.53,133.6921,135.37,60145130
02/11/2021,135.9,136.3899,133.77,135.13,64280029
02/10/2021,136.48,136.99,134.4,135.3899,73046563
02/09/2021,136.62,137.877,135.85,136.01,76774213
02/08/2021,136.03,136.96,134.9199,136.91,71297214
02/05/2021,137.35,137.4199,135.86,136.76,75693830
02/04/2021,136.3,137.4,134.59,137.3899,84183061
02/03/2021,135.76,135.77,133.61,133.94,89880937
02/02/2021,135.73,136.31,134.61,134.99,83305367
02/01/2021,133.75,135.38,130.93,134.1399,106239823
01/29/2021,135.83,136.74,130.21,131.96,177523812
01/28/2021,139.52,141.99,136.7,137.09,142621128
01/27/2021,143.43,144.3,140.41,142.06,140843759
01/26/2021,143.6,144.3,141.37,143.16,98390555
01/25/2021,143.07,145.09,136.54,142.9199,157611713
01/22/2021,136.28,139.85,135.02,139.07,114459360
01/21/2021,133.8,139.6699,133.59,136.87,120529544
01/20/2021,128.66,132.49,128.55,132.03,104319489
01/19/2021,127.78,128.71,126.938,127.83,90757329
01/15/2021,128.78,130.2242,127,127.14,111598531
01/14/2021,130.8,131,128.76,128.91,90221755
01/13/2021,128.76,131.45,128.49,130.8899,88636831
01/12/2021,128.5,129.69,126.86,128.8,91951145
01/11/2021,129.19,130.1699,128.5,128.98,100620880
01/08/2021,132.43,132.63,130.23,132.05,105158245
01/07/2021,128.36,131.63,127.86,130.9199,109578157
01/06/2021,127.72,131.0499,126.382,126.6,155087970
01/05/2021,128.8899,131.74,128.43,131.01,97664898
01/04/2021,133.52,133.6116,126.76,129.41,143301887
12/31/2020,134.08,134.74,131.72,132.69,99116586
12/30/2020,135.58,135.99,133.4,133.72,96452124
12/29/2020,138.05,138.7889,134.3409,134.87,121047324
12/28/2020,133.99,137.34,133.51,136.69,124486237
12/24/2020,131.32,133.46,131.1,131.97,54930064
12/23/2020,132.16,132.43,130.78,130.96,88223692
12/22/2020,131.61,134.405,129.65,131.88,169351825
12/21/2020,125.02,128.31,123.449,128.23,121251553
12/18/2020,128.96,129.1,126.12,126.655,192541496
12/17/2020,128.9,129.58,128.0449,128.7,94359811
12/16/2020,127.41,128.37,126.56,127.81,98208591
12/15/2020,124.34,127.9,124.13,127.88,157572262
12/14/2020,122.6,123.35,121.54,121.78,79075988
12/11/2020,122.43,122.76,120.55,122.41,86939786
12/10/2020,120.5,123.87,120.15,123.24,81312170
12/09/2020,124.53,125.95,121,121.78,115089193
12/08/2020,124.37,124.98,123.09,124.38,82225512
12/07/2020,122.31,124.57,122.25,123.75,86711990
12/04/2020,122.6,122.8608,121.52,122.25,78260421
12/03/2020,123.52,123.78,122.21,122.94,78967630
12/02/2020,122.02,123.37,120.89,123.08,89004195
12/01/2020,121.01,123.4693,120.01,122.72,128166803
11/30/2020,116.97,120.97,116.81,119.05,169410176
11/27/2020,116.57,117.49,116.22,116.59,46691331
11/25/2020,115.55,116.75,115.17,116.03,76499234
11/24/2020,113.91,115.85,112.59,115.17,113874218
11/23/2020,117.18,117.6202,113.75,113.85,127959318
11/20/2020,118.64,118.77,117.29,117.34,73604287
11/19/2020,117.59,119.06,116.81,118.64,74112972
11/18/2020,118.61,119.82,118,118.03,76322111
11/17/2020,119.55,120.6741,118.96,119.39,74270973
11/16/2020,118.92,120.99,118.146,120.3,91183018
11/13/2020,119.44,119.6717,117.87,119.26,81688586
11/12/2020,119.62,120.53,118.57,119.21,103350674
11/11/2020,117.19,119.63,116.44,119.49,112294954
11/10/2020,115.55,117.59,114.13,115.97,138023390
11/09/2020,120.5,121.99,116.05,116.32,154515315
11/06/2020,118.32,119.2,116.13,118.69,114457922
11/05/2020,117.95,119.62,116.8686,119.03,126387074
11/04/2020,114.14,115.59,112.35,114.95,138235482
11/03/2020,109.66,111.49,108.73,110.44,107624448
11/02/2020,109.11,110.68,107.32,108.77,122866899
10/30/2020,111.06,111.99,107.72,108.86,190573476
10/29/2020,112.37,116.93,112.2,115.32,146129173
10/28/2020,115.05,115.43,111.1,111.2,143937823
10/27/2020,115.49,117.28,114.5399,116.6,92276772
10/26/2020,114.01,116.55,112.88,115.05,111850657
10/23/2020,116.39,116.55,114.28,115.04,82572645
10/22/2020,117.45,118.04,114.59,115.75,101987954
10/21/2020,116.67,118.705,116.45,116.87,89945980
10/20/2020,116.2,118.98,115.63,117.51,124423728
10/19/2020,119.96,120.419,115.66,115.98,120639337
10/16/2020,121.28,121.548,118.81,119.02,115393808
10/15/2020,118.72,121.2,118.15,120.71,112559219
10/14/2020,121,123.03,119.62,121.19,151062308
10/13/2020,125.27,125.39,119.65,121.1,262330451
10/12/2020,120.06,125.18,119.2845,124.4,240226769
10/09/2020,115.28,117,114.92,116.97,100506865
10/08/2020,116.25,116.4,114.5901,114.97,83477153
10/07/2020,114.62,115.55,114.13,115.08,96848985
10/06/2020,115.7,116.12,112.25,113.16,161498212
10/05/2020,113.91,116.65,113.55,116.5,106243839
10/02/2020,112.89,115.37,112.22,113.02,144711986
10/01/2020,117.64,117.72,115.83,116.79,116120440
09/30/2020,113.79,117.26,113.62,115.81,142675184
09/29/2020,114.55,115.31,113.57,114.09,100060526
09/28/2020,115.01,115.32,112.78,114.96,137672403
09/25/2020,108.43,112.44,107.67,112.28,149981441
09/24/2020,105.17,110.25,105,108.22,167743349
09/23/2020,111.62,112.11,106.77,107.12,150718671
09/22/2020,112.68,112.86,109.16,111.81,183055373
09/21/2020,104.54,110.19,103.1,110.08,195713815
09/18/2020,110.4,110.88,106.09,106.84,287104882
09/17/2020,109.72,112.2,108.71,110.34,178010968
09/16/2020,115.23,116,112.04,112.13,155026675
09/15/2020,118.33,118.829,113.61,115.54,184642039
09/14/2020,114.72,115.93,112.8,115.355,140150087
09/11/2020,114.57,115.23,110,112,180860325
09/10/2020,120.36,120.5,112.5,113.49,182274391
09/09/2020,117.26,119.14,115.26,117.32,176940455
09/08/2020,113.95,118.99,112.68,112.82,231366563
09/04/2020,120.07,123.7,110.89,120.96,332607163
09/03/2020,126.91,128.84,120.5,120.88,257599640
09/02/2020,137.59,137.98,127,131.4,200118991
09/01/2020,132.76,134.8,130.53,134.18,152470142
08/31/2020,127.58,131,126,129.04,225702688
08/28/2020,126.0125,126.4425,124.5775,124.8075,187629916
08/27/2020,127.1425,127.485,123.8325,125.01,155552384
08/26/2020,126.179125,126.9925,125.0825,126.5225,163022268
08/25/2020,124.6975,125.1793,123.0525,124.825,211495788
08/24/2020,128.6975,128.785,123.93625,125.8575,345937768
08/21/2020,119.2625,124.868,119.25,124.37,338054640
08/20/2020,115.75,118.392,115.733375,118.275,126907188
08/19/2020,115.98325,117.1625,115.61,115.7075,145538008
08/18/2020,114.3525,116,114.0075,115.5625,105633540
08/17/2020,116.0625,116.0875,113.962525,114.6075,119561444
08/14/2020,114.82875,115,113.045,114.9075,165565208
08/13/2020,114.43,116.0425,113.9275,115.01,210082064
08/12/2020,110.4975,113.275,110.2975,113.01,165944820
08/11/2020,111.96875,112.4825,109.106675,109.375,187902376
08/10/2020,112.6,113.775,110,112.7275,212403424
08/07/2020,113.205,113.675,110.2925,111.1125,198045612
08/06/2020,110.405,114.4125,109.7975,113.9025,202428900
08/05/2020,109.3775,110.3925,108.8975,110.0625,121991952
08/04/2020,109.1325,110.79,108.3875,109.665,172792368
08/03/2020,108.2,111.636425,107.8925,108.9375,308151388
07/31/2020,102.88375,106.415,100.825,106.26,374295468
07/30/2020,94.1875,96.2975,93.7675,96.19,158130020
07/29/2020,93.75,95.23,93.7125,95.04,90329256
07/28/2020,94.3675,94.54965,93.2475,93.2525,103625500
07/27/2020,93.709975,94.905,93.48,94.81,121214192
07/24/2020,90.9875,92.97,89.145,92.615,185438864
07/23/2020,96.998375,97.0775,92.00975,92.845,197004432
07/22/2020,96.6925,97.975,96.6025,97.272475,89001652
07/21/2020,99.1725,99.25,96.7425,97,103645836
07/20/2020,96.41625,98.5,96.0625,98.3575,90317908
07/17/2020,96.9875,97.147475,95.84,96.3275,92186900
07/16/2020,96.5625,97.405,95.905,96.522475,110577672
07/15/2020,98.99,99.2475,96.49,97.725,153197932
07/14/2020,94.84,97.255,93.8775,97.0575,170989364
07/13/2020,97.265,99.955,95.257475,95.4775,191649140
07/10/2020,95.334975,95.98,94.705175,95.92,90257320
07/09/2020,96.2625,96.3175,94.6725,95.6825,125642608
07/08/2020,94.18,95.375,94.09,95.3425,117091880
07/07/2020,93.8525,94.655,93.0575,93.1725,112424456
07/06/2020,92.5,93.944975,92.4675,93.4625,118655652
07/02/2020,91.9625,92.6175,90.91,91.0275,114041468
07/01/2020,91.28,91.84,90.9775,91.0275,110737236
06/30/2020,90.02,91.495,90,91.2,140223284
06/29/2020,88.3125,90.5434,87.819975,90.444975,130646076
06/26/2020,91.1025,91.33,88.255,88.4075,205256844
06/25/2020,90.175,91.25,89.3925,91.209975,137522512
06/24/2020,91.25,92.1975,89.63,90.015,192623396
06/23/2020,91,93.095,90.567525,91.632475,212155476
06/22/2020,87.834975,89.865,87.7875,89.7175,135445264
06/19/2020,88.65875,89.14,86.2875,87.43,264475808
06/18/2020,87.8525,88.3625,87.305,87.9325,96820384
06/17/2020,88.7875,88.85,87.772475,87.897475,114406504
06/16/2020,87.865,88.3,86.18,88.02,165428728
06/15/2020,83.3125,86.42,83.145,85.7475,138808920
06/12/2020,86.18,86.95,83.555825,84.7,200146052
06/11/2020,87.3275,87.765,83.87,83.975,201662452
06/10/2020,86.975,88.6925,86.522475,88.209975,166651752
06/09/2020,83.035,86.4025,83.0025,85.9975,147712364
06/08/2020,82.5625,83.4,81.83,83.365,95654536
06/05/2020,80.8375,82.9375,80.8075,82.875,137250200
06/04/2020,81.0975,81.405,80.194975,80.58,87560364
06/03/2020,81.165,81.55,80.575,81.28,104491216
06/02/2020,80.18625,80.86,79.7325,80.834975,87642816
06/01/2020,79.4375,80.5875,79.3025,80.4625,81018612
05/29/2020,79.8125,80.2875,79.1175,79.485,153598128
05/28/2020,79.1925,80.86,78.9075,79.5625,133796412
05/27/2020,79.035,79.6775,78.272475,79.5275,112945096
05/26/2020,80.875,81.06,79.125,79.1825,125521816
05/22/2020,78.9425,79.8075,78.8375,79.7225,81803016
05/21/2020,79.665,80.2225,78.9675,79.2125,102688844
05/20/2020,79.17,79.88,79.05,79.8075,111504860
05/19/2020,78.757475,79.63,78.2525,78.285,101729540
05/18/2020,78.2925,79.125,77.581025,78.74,135372500
05/15/2020,75.0875,76.975,75.0525,76.9275,166348376
05/14/2020,76.1275,77.4475,75.382475,77.385,158929076
05/13/2020,78.0375,78.9875,75.8025,76.9125,200622556
05/12/2020,79.4575,79.922,77.7275,77.8525,162301052
05/11/2020,77.025,79.2625,76.81,78.7525,145946244
05/08/2020,76.41,77.5875,76.0725,77.5325,134047940
05/07/2020,75.805,76.2925,75.4925,75.935,115215056
05/06/2020,75.115,75.81,74.7175,75.1575,142333752
05/05/2020,73.765,75.25,73.615,74.39,147751180
05/04/2020,72.2925,73.4225,71.5793,73.29,133567944
05/01/2020,71.5625,74.75,71.4625,72.2675,240616700
04/30/2020,72.49,73.632475,72.0875,73.45,183063872
04/29/2020,71.1825,72.4175,70.9725,71.9325,137280816
04/28/2020,71.27,71.4575,69.55,69.645,112004748
04/27/2020,70.45,71.135,69.9875,70.7925,117087572
04/24/2020,69.3,70.7525,69.25,70.7425,126508732
04/23/2020,68.9675,70.4375,68.7175,68.757475,124814328
04/22/2020,68.4025,69.475,68.05,69.025,117057368
04/21/2020,69.069975,69.3125,66.3575,67.0925,180991572
04/20/2020,69.4875,70.42,69.2125,69.2325,130015000
04/17/2020,71.1725,71.73625,69.215,70.7,215249912
04/16/2020,71.845,72.049375,70.587525,71.6725,157125160
04/15/2020,70.6,71.5825,70.1575,71.1075,131154564
04/14/2020,70,72.0625,69.5125,71.7625,194994688
04/13/2020,67.0775,68.425,66.4575,68.3125,131022924
04/09/2020,67.175,67.5175,66.175,66.9975,162116492
04/08/2020,65.685,66.8425,65.3075,66.5175,168895284
04/07/2020,67.7,67.925,64.75,64.8575,202887324
04/06/2020,62.725,65.7775,62.345,65.6175,201820284
04/03/2020,60.7,61.425,59.743525,60.3525,129880068
04/02/2020,60.085,61.2875,59.225,61.2325,165933972
04/01/2020,61.625,62.18,59.7825,60.2275,176218552
03/31/2020,63.9,65.6225,63,63.5725,197002004
03/30/2020,62.685,63.88,62.35,63.7025,167976440
03/27/2020,63.1875,63.9675,61.7625,61.935,204216612
03/26/2020,61.63,64.67,61.59,64.61,252560676
03/25/2020,62.6875,64.5625,61.075,61.38,303602040
03/24/2020,59.09,61.9225,58.575,61.72,287531092
03/23/2020,57.02,57.124925,53.1525,56.0925,336752832
03/20/2020,61.795,62.9575,57,57.31,401693384
03/19/2020,61.84625,63.21,60.6525,61.195,271857020
03/18/2020,59.9425,62.5,59.28,61.6675,300233624
03/17/2020,61.8775,64.4025,59.6,63.215,324055860
03/16/2020,60.4875,64.77,60,60.5525,322423460
03/13/2020,66.2225,69.98,63.2375,69.4925,370732128
03/12/2020,63.985,67.5,62,62.0575,418474068
03/11/2020,69.3475,70.305,67.965,68.8575,256379880
03/10/2020,69.285,71.61,67.3425,71.334975,285290080
03/09/2020,65.9375,69.522475,65.75,66.5425,286744832
03/06/2020,70.5,72.705,70.3075,72.257475,226176984
03/05/2020,73.88,74.8875,72.8525,73.23,187572876
03/04/2020,74.11,75.85,73.2825,75.685,219178272
03/03/2020,75.9175,76,71.45,72.33,319475408
03/02/2020,70.569975,75.36,69.43,74.7025,341397356
02/28/2020,64.315,69.6025,64.0925,68.34,426884920
02/27/2020,70.275,71.5,68.24,68.38,320605524
02/26/2020,71.632475,74.47,71.625,73.1625,198713724
02/25/2020,75.2375,75.632475,71.5325,72.02,230673456
02/24/2020,74.315,76.045,72.3075,74.545,222195312
02/21/2020,79.655,80.1125,77.625,78.2625,129705660
02/20/2020,80.6575,81.1625,79.5525,80.075,100565956
02/19/2020,80,81.1425,80,80.905,93983964
02/18/2020,78.84,79.9375,78.6525,79.75,152762180
02/14/2020,81.185,81.495,80.7125,81.2375,80113788
02/13/2020,81.0475,81.555,80.8375,81.2175,94747568
02/12/2020,80.3675,81.805,80.3675,81.8,113730292
02/11/2020,80.9,80.975,79.6775,79.9025,94323120
02/10/2020,78.545,80.3875,78.4625,80.3875,109348860
02/07/2020,80.5925,80.85,79.5,80.007475,117684048
02/06/2020,80.6425,81.305,80.0662,81.3025,105425540
02/05/2020,80.88,81.19,79.7375,80.3625,118826872
02/04/2020,78.8275,79.91,78.408625,79.7125,136616536
02/03/2020,76.075,78.3725,75.555,77.165,173985604
01/31/2020,80.2325,80.67,77.0725,77.3775,199588384
01/30/2020,80.135875,81.022475,79.6875,80.9675,126743232
01/29/2020,81.1125,81.9625,80.345,81.084975,216599712
01/28/2020,78.15,79.6,78.0475,79.4225,162233944
01/27/2020,77.515,77.9425,76.22,77.2375,161940020
01/24/2020,80.0625,80.8325,79.3797,79.5775,146537520
01/23/2020,79.48,79.89,78.9125,79.8075,104471972
01/22/2020,79.645,79.9975,79.3275,79.425,101832460
01/21/2020,79.2975,79.755,79,79.1425,110843256
01/17/2020,79.0675,79.685,78.75,79.6825,137816468
01/16/2020,78.397475,78.925,78.022475,78.81,108829016
01/15/2020,77.9625,78.875,77.3875,77.834975,121923528
01/14/2020,79.175,79.3925,78.0425,78.17,162613828
01/13/2020,77.91,79.2675,77.7875,79.24,122086888
01/10/2020,77.65,78.1675,77.0625,77.5825,140869088
01/09/2020,76.80875,77.6075,76.55,77.4075,170486168
01/08/2020,74.29,76.109975,74.289,75.7975,132363784
01/07/2020,74.959975,75.225,74.37,74.5975,111510620
01/06/2020,73.4475,74.99,73.1875,74.95,118578576
01/03/2020,74.2875,75.145,74.125,74.3575,146535512
01/02/2020,74.06,75.15,73.7975,75.0875,135647456
12/31/2019,72.4825,73.42,72.38,73.4125,100990500
12/30/2019,72.365,73.1725,71.305,72.88,144238456
12/27/2019,72.78,73.4925,72.03,72.45,146371744
12/26/2019,71.205,72.495,71.175,72.4775,93336016
12/24/2019,71.1725,71.2225,70.729925,71.0675,48478856
12/23/2019,70.132475,71.0625,70.093375,71,98711532
12/20/2019,70.5575,70.6625,69.64,69.86,276130972
12/19/2019,69.875,70.295,69.7375,70.005,98507788
12/18/2019,69.95,70.475,69.78,69.935,116098748
12/17/2019,69.8925,70.4425,69.7,70.1025,114303192
12/16/2019,69.25,70.1975,69.245,69.965,128324420
12/13/2019,67.865,68.825,67.7325,68.7875,133731224
12/12/2019,66.944975,68.139975,66.83025,67.865,137748168
12/11/2019,67.2025,67.775,67.125,67.6925,78893564
12/10/2019,67.15,67.5175,66.465,67.12,90529532
12/09/2019,67.5,67.7,66.2275,66.73,128730580
12/06/2019,66.87,67.75,66.825,67.6775,106189972
12/05/2019,65.9475,66.4725,65.6825,66.395,74645372
12/04/2019,65.2675,65.8275,65.17,65.435,67241552
12/03/2019,64.5775,64.882475,64.0725,64.8625,117509072
12/02/2019,66.8175,67.0625,65.8625,66.04,94774200
11/29/2019,66.65,67,66.475,66.8125,46617452
11/27/2019,66.395,66.995,66.3275,66.959975,65544488
11/26/2019,66.735,66.79,65.625,66.0725,105339528
11/25/2019,65.6775,66.61,65.63,66.5925,84118068
11/22/2019,65.647475,65.795,65.209975,65.444975,65325052
11/21/2019,65.9225,66.00125,65.295,65.5025,121395112
11/20/2019,66.385,66.52075,65.1,65.7975,106439676
11/19/2019,66.975,67,66.34815,66.5725,76278388
11/18/2019,66.45,66.8575,66.0575,66.775,86803588
11/15/2019,65.92,66.444975,65.7525,66.44,100374664
11/14/2019,65.9375,66.22,65.525,65.66,89582224
11/13/2019,65.2825,66.194975,65.2675,66.1175,103270372
11/12/2019,65.3875,65.6975,65.23,65.49,87388904
11/11/2019,64.575,65.6175,64.569975,65.55,82029836
11/08/2019,64.6725,65.11,64.2125,65.035,70081980
11/07/2019,64.685,65.0875,64.5275,64.8575,94940332
11/06/2019,64.1925,64.3725,63.84125,64.31,75864496
11/05/2019,64.2625,64.5475,64.08,64.2825,79897708
11/04/2019,64.3325,64.46125,63.845,64.375,103271808
11/01/2019,62.385,63.9825,62.29,63.955,151125336
10/31/2019,61.81,62.2925,59.315,62.19,139162080
10/30/2019,61.19,61.325,60.3025,60.815,124522088
10/29/2019,62.2425,62.4375,60.6425,60.8225,142839468
10/28/2019,61.855,62.3125,61.68,62.2625,96572964
10/25/2019,60.79,61.6825,60.72,61.645,73477184
10/24/2019,61.1275,61.2,60.45125,60.895,71665020
10/23/2019,60.525,60.81,60.305,60.795,79730180
10/22/2019,60.29,60.55,59.90545,59.99,90736004
10/21/2019,59.38,60.2475,59.33,60.1275,89469932
10/18/2019,58.6475,59.395,58.5725,59.1025,97508664
10/17/2019,58.7725,59.0375,58.38,58.82,69091588
10/16/2019,58.3425,58.81,58.3,58.5925,77146776
10/15/2019,59.0975,59.4125,58.72,58.83,92161932
10/14/2019,58.725,59.53355,58.667525,58.9675,97653936
10/11/2019,58.2375,59.41,58.076875,59.0525,167960840
10/10/2019,56.9825,57.61,56.825,57.5225,115851936
10/09/2019,56.7575,56.9475,56.41,56.7575,76117696
10/08/2019,56.455,57.015,56.0825,56.1,117130800
10/07/2019,56.5675,57.4825,56.46,56.765,123557076
10/04/2019,56.41,56.8725,55.9725,56.7525,139022212
10/03/2019,54.6075,55.24,53.783,55.205,121410744
10/02/2019,55.765,55.895,54.4825,54.74,143069028
10/01/2019,56.2675,57.055,56.05,56.1475,144748652
09/30/2019,55.225,56.145,55.1975,55.9925,105274332
09/27/2019,55.135,55.24,54.32035,54.705,101445140
09/26/2019,55,55.235,54.7075,54.9725,76353248
09/25/2019,54.6375,55.375,54.28505,55.2575,89924024
09/24/2019,55.2575,55.6225,54.2975,54.42,125737468
09/23/2019,54.7375,54.96,54.4125,54.68,77678592
09/20/2019,55.345,55.64,54.36825,54.4325,231908376
09/19/2019,55.5025,55.94,55.0925,55.24,88751504
09/18/2019,55.265,55.7125,54.86,55.6925,102572372
09/17/2019,54.99,55.205,54.78,55.175,73545872
09/16/2019,54.4325,55.0325,54.39,54.975,84632564
09/13/2019,55,55.1975,54.255,54.6875,159053184
09/12/2019,56.2,56.605,55.715,55.77125,128906676
09/11/2019,54.5175,55.9275,54.4325,55.8975,177158584
09/10/2019,53.465,54.195,52.9275,54.175,127111724
09/09/2019,53.71,54.11,52.7675,53.5425,109237604
09/06/2019,53.5125,53.605,53.1275,53.315,77449176
09/05/2019,53,53.4925,52.8775,53.32,95787936
09/04/2019,52.097475,52.37,51.83,52.2975,76867280
09/03/2019,51.6075,51.745,51.055,51.425,80238296
08/30/2019,52.54,52.6125,51.8,52.185,84650244
08/29/2019,52.125,52.33,51.66375,52.2525,84030608
08/28/2019,51.025,51.43,50.83,51.3825,63830528
08/27/2019,51.965,52.1375,50.8825,51.04,103589376
08/26/2019,51.465,51.7975,51.264325,51.6225,104264520
08/23/2019,52.3575,53.01275,50.25,50.659975,187531372
08/22/2019,53.2975,53.60875,52.6875,53.115,89071276
08/21/2019,53.2475,53.4125,52.9008,53.16,86258988
08/20/2019,52.72,53.3375,52.58,52.59,107678116
08/19/2019,52.655,53.182675,52.50625,52.5875,97727660
08/16/2019,51.07,51.79,50.96,51.625,115254496
08/15/2019,50.865,51.284975,49.917475,50.435,111533452
08/14/2019,50.79,51.61,50.646725,50.6875,146189772
08/13/2019,50.255,53.035,50.2075,52.2425,190159144
08/12/2019,49.905,50.5129,49.7875,50.12,89927556
